"충전소명",충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자
"신광아파트",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 도령로7길 20,,대영채비,1522-2573,33.4906867,126.4844481,2019-06-30
"신우베스트빌",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 남성로 143-18(삼도이동),,대영채비,1522-2573,33.5103045,126.5207609,2019-06-30
"아이고운힐A",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 연오로 61-16,,대영채비,1522-2573,33.4876026,126.5038577,2019-06-30
"상록에코로빌",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 아봉로 327(월평동),,대영채비,1522-2573,33.4726542,126.5721954,2019-06-30
"코스모스 태홍누리안5차",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 신대로 136,,대영채비,1522-2573,33.4852323,126.4961492,2019-06-30
"엘로이빌",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 남녕로8길 17,,대영채비,1522-2573,33.4930478,126.4811994,2019-06-30
"아라2차미다움",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 금월길 66,,대영채비,1522-2573,33.48333048,126.5525492,2019-06-30
"제주아라주원라비앙",주차장,제주특별자치도,입주민외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 아연로 512,,에버온,1661-7766,33.4760063,126.5346606,2019-06-30
"곶자왈 숲 펜션",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 선교로 371-10,,제주전기자동차서비스,1670-2690,33.472431,126.7090194,2019-06-30
"현대자동차 화북점",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 청풍남2길 3,,제주전기자동차서비스,1670-2690,33.5179394,126.5645502,2019-06-30
"튤립제주에이엠씨",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 성산읍 고성리 329-1,제주특별자치도 서귀포시 성산읍 고성리 329-1,제주전기자동차서비스,1670-2690,33.4480058918,126.9162124,2019-06-30
"플레이스",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 성산읍 고성리 297-1,제주특별자치도 서귀포시 성산읍 고성리 297-1,제주전기자동차서비스,1670-2690,33.4498644856,126.918168206,2019-06-30
"제주교육박물관",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 오복4길 25,,제주전기자동차서비스,1670-2690,33.494451,126.5382743,2019-06-30
"외가집아귀찜",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 안덕면 병악로 28,,제주전기자동차서비스,1670-2690,33.2788553,126.361637,2019-06-30
"중문리조트",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 색달로 117,,제주전기자동차서비스,1670-2690,33.2623241,126.4157951,2019-06-30
"김녕교회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 구좌읍 김녕로 14길 41,,제주전기자동차서비스,1670-2690,33.55155591,126.7533304,2019-06-30
"뉴그린카공업사",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 우평로 45,,제주전기자동차서비스,1670-2690,33.47847401,126.4613221,2019-06-30
"젠",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 안덕면 사계남로 186-8,,제주전기자동차서비스,1670-2690,33.2292312,126.3086165,2019-06-30
"봉봉감귤체험농장",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 중산간동로 7141번길 16,,제주전기자동차서비스,1670-2690,33.2817359,126.6297938,2019-06-30
"제주리벤시아호텔",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 한림읍 한림로 33,,제주전기자동차서비스,1670-2690,33.37722397,126.2184593,2019-06-30
"조은이앤씨주식회사",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 원남 2길 40,,제주전기자동차서비스,1670-2690,33.48392834,126.5214425,2019-06-30
"가연이네주말농장민박식당",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 진목3길 59,,제주전기자동차서비스,1670-2690,33.4926106916,126.601436483,2019-06-30
"청솔나무집",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 성산읍 성산중앙로 25,,제주전기자동차서비스,1670-2690,33.46241261,126.9322997,2019-06-30
"제주시교육지원청",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 남광로 27,,제주전기자동차서비스,1670-2690,33.49401128,126.5384278,2019-06-30
"네오플",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 1100로 3198-13,,제주전기자동차서비스,1670-2690,33.47288083,126.4851536,2019-06-30
"㈜유니",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 애월해안로 656,,KT,1522-0123,33.4795363,126.3734285,2019-06-30
"마중물",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 연동 1341-1,제주특별자치도 제주시 연동 1341-1,KT,1522-0123,33.4726455,126.4886213,2019-06-30
"조양개발",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 신대로 45,,KT,1522-0123,33.4932864,126.4972969,2019-06-30
KT신제주빌딩,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,6,0,N,제주특별자치도 제주시 문연로 27(연동),,KT,1522-0123,33.4903399,126.5005511,2019-06-30
"디아이에이치에이엠씨(DIHAMC)",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 이도2동 1025-8,제주특별자치도 제주시 이도2동 1025-8,KT,1522-0123,33.4934657,126.5343138,2019-06-30
KT제주빌딩,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,6,0,N,제주특별자치도 제주시 전농로 114,,KT,1522-0123,33.5040354,126.5251787,2019-06-30
KT서귀포빌딩,주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,6,0,N,제주특별자치도 서귀포시 중앙로42번길 7(서귀동),,KT,1522-0123,33.2486533,126.5624147,2019-06-30
"동부골프연습장",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 성산읍 일주동로4098번길 62,,KT,1522-0123,33.4624243,126.9039079,2019-06-30
"썬비치리조트",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 서해안로 114(이호일동),,KT,1522-0123,33.5109287,126.5121444,2019-06-30
"소길리 새마을회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 소길1길 11,,KT,1522-0123,33.4405247,126.3802781,2019-06-30
"충청북도학생해양수련원",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 곽지9길 29,,KT,1522-0123,33.4520186,126.3080904,2019-06-30
"어반네이처㈜",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 애월읍 광령평화2길 116-20,,KT,1522-0123,33.4346171,126.4329974,2019-06-30
"난산리마을회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 성산읍 난산로 39,,KT,1522-0123,33.4011831,126.8708538,2019-06-30
"주)록 샤인빌파크 컨트리클럽",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,3,0,N,제주특별자치도 서귀포시 표선면 가시로 384,,KT,1522-0123,33.3454081,126.7882015,2019-06-30
"교래리새마을회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 교래3길 98,,KT,1522-0123,33.4317184,126.6746686,2019-06-30
"하가리사무소",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 애월읍 하가로 143,,KT,1522-0123,33.4569424,126.3499616,2019-06-30
"솔베이지펜션",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 광상로 15,,KT,1522-0123,33.4450888,126.4287967,2019-06-30
"한라산 리조트 주식회사",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 오등동 산 57,제주특별자치도 제주시 오등동 산 57,KT,1522-0123,33.3616666,126.5291666,2019-06-30
"라마다 제주함덕호텔 1차",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 신북로 470,,KT,1522-0123,33.5432547,126.6598643,2019-06-30
"장전리 사무소",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 애월읍 장전로 106,,KT,1522-0123,33.45061179,126.3891067,2019-06-30
"서귀복자성당",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 중앙로150번길 17,,KT,1522-0123,33.2601349,126.5610633,2019-06-30
"한림성당",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 한림읍 한수풀로 20,,KT,1522-0123,33.4174088,126.2657815,2019-06-30
"씨엘블루호텔",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 서해안로 368-3,,KT,1522-0123,33.51155843,126.4849936,2019-06-30
"㈜제이하우스",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 중산간서로 241,,KT,1522-0123,33.2607697,126.4855347,2019-06-30
"㈜루스톤",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 애월해안로 408,,KT,1522-0123,33.47192841,126.3527546,2019-06-30
"주식회사 제이케이호텔",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 도령로 124. 비101호(연동),,KT,1522-0123,33.4909762,126.4869677,2019-06-30
"오봉리새마을회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 우도면 우도로 274,,KT,1522-0123,33.5162903,126.951772,2019-06-30
"신평리마을회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 서귀포시 대정읍 중산간서로 2610,,KT,1522-0123,33.2653436,126.2590019,2019-06-30
"헤리티지",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 애월읍 하광로 530,,KT,1522-0123,33.44419031,126.4295414,2019-06-30
"주식회사 호텔샬롬",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,3,0,N,제주특별자치도 제주시 이도이동 1174-1,제주특별자치도 제주시 이도이동 1174-1,KT,1522-0123,33.5006247,126.5310318,2019-06-30
"서귀포 귤림성",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 일주동로 8941,,KT,1522-0123,33.2504829,126.5367012,2019-06-30
"마린뷰펜션",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 한림읍 협재리 1464-1,제주특별자치도 제주시 한림읍 협재리 1464-1,KT,1522-0123,33.3984183,126.2445853,2019-06-30
"레지나",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 이어도로 793,,KT,1522-0123,33.23663311,126.5000913,2019-06-30
"김순선조산원",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 오라이동 885-1,제주특별자치도 제주시 오라이동 885-1,KT,1522-0123,33.4761111,126.5142279,2019-06-30
"제주예찬",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 1100로 2997,,KT,1522-0123,33.4541603,126.4869985,2019-06-30
"신비의사랑",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 1100로 2933,,KT,1522-0123,33.4486163,126.4862429,2019-06-30
"오렌지호스텔",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 태평로335번길 3,,KT,1522-0123,33.2472009,126.5574393,2019-06-30
"누가빌리지 주식회사",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 산록남로 2704,,KT,1522-0123,33.2967775,126.5733036,2019-06-30
"구구토종닭",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 조천읍 남조로 1767,,KT,1522-0123,33.42540555,126.6744212,2019-06-30
"수원종합씽크",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 한림읍 한수풀로 97,,KT,1522-0123,33.4205758,126.2724335,2019-06-30
"중문스테이",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 중문관광로 288,,KT,1522-0123,33.24591178,126.4294852,2019-06-30
"태윤탁구클럽",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 황사평6길 9,,KT,1522-0123,33.496928,126.5556825,2019-06-30
"대한예수장로회 조천교회",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 조천리 2211-6,제주특별자치도 제주시 조천읍 조천리 2211-6,KT,1522-0123,33.534669,126.6353657,2019-06-30
"크라운 골프클럽",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 표선면 가시로 219,,KT,1522-0123,33.3392901,126.8021003,2019-06-30
"천주교 제주교구 연동성당",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 1100로 3157,,KT,1522-0123,33.4683435,126.4838067,2019-06-30
"숯불애",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 한경면 녹차분재로 504,,KT,1522-0123,33.31707768,126.2701731,2019-06-30
"생각할때",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 남녕로 7,,KT,1522-0123,33.48888985,126.4826358,2019-06-30
"의료법인 연강의료재단",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 오등동 408,제주특별자치도 제주시 오등동 408,KT,1522-0123,33.4612190,126.5333079,2019-06-30
"제이드림 주식회사",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,1,0,N,제주특별자치도 제주시 은남1길40,,KT,1522-0123,33.4894038,126.4916193,2019-06-30
"빅토르투자개발",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,4,0,N,제주특별자치도 서귀포시 516로277번길 45,,KT,1522-0123,33.2793461,126.5814377,2019-06-30
"패밀리아펜션",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 표선면 번영로 3340,,KT,1522-0123,33.350581,126.823665,2019-06-30
"말이랑흑도새기랑",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 주르레길 1,,KT,1522-0123,33.4500815,126.4860757,2019-06-30
"㈜흥학산업개발",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 서해안로 236,,KT,1522-0123,33.5083474,126.4715367,2019-06-30
"어머니 영농조합법인",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 제주시 조천읍 신촌남8길 264-3,,KT,1522-0123,33.5091249,126.6331107,2019-06-30
"주식회사 선샤인",주차장,제주특별자치도,고객외 이용불가,00:00,23:59,Y,N,,2,0,N,제주특별자치도 서귀포시 남성중로 135,,KT,1522-0123,33.2434345,126.553327,2019-06-30
