NODE_ID,NODE_TYPE,NODE_NAME,lat,long,NODE_ID_OLD
2155,101,소길리종합복지회관,33.441,126.38,4050158500.0
2156,102,EV충전소제주시앨리시안CC,33.374,126.381,4050158600.0
2157,101,소길리1370,33.438,126.38,4050158700.0
2158,101,제주불교의식전수교육관,33.403,126.382,4050158800.0
2159,101,소길리1370,33.442,126.382,4050158900.0
2160,101,장전리1161-4,33.452,126.383,4050159000.0
2161,101,오돌또기,33.476,126.383,4050159100.0
2162,101,소길리산210-13,33.405,126.384,4050159200.0
2163,103,속성변화점,33.452,126.384,4050159300.0
2164,103,속성변화점,33.477,126.384,4050159400.0
2165,101,엄장로257,33.454,126.385,4050159500.0
2166,101,장전1교차로,33.453,126.385,4050159600.0
2167,101,스케쳐스,33.452,126.386,4050159700.0
2168,101,소길교차로,33.407,126.386,4050159800.0
2169,101,소길교차로,33.407,126.386,4050159900.0
2170,101,수봉요양원,33.452,126.386,4050160000.0
2171,101,소길교차로,33.406,126.387,4050160100.0
2172,101,소길교차로,33.407,126.388,4050160200.0
2173,104,구엄교서측,33.478,126.388,4050160300.0
2174,104,구엄교동측,33.478,126.388,4050160400.0
2175,103,속성변화점,33.451,126.388,4050160500.0
2176,101,구엄교차로,33.475,126.388,4050160600.0
2177,101,구엄교차로,33.478,126.388,4050160700.0
2178,101,장전교차로,33.453,126.39,4050160800.0
2179,101,수산리1316-1,33.457,126.39,4050160900.0
2180,104,수산교,33.458,126.391,4050161000.0
2181,104,수산교,33.459,126.391,4050161100.0
2182,101,장전리사거리,33.45,126.391,4050161200.0
2183,101,협동교,33.443,126.391,4050161300.0
2184,104,장전교,33.45,126.392,4050161400.0
2185,104,협동교,33.443,126.392,4050161500.0
2186,104,협동교,33.443,126.392,4050161600.0
2187,101,수산노인정,33.466,126.393,4050161700.0
2188,101,수산교차로,33.471,126.395,4050161800.0
2189,103,속성변화점,33.453,126.396,4050161900.0
2190,101,경마장교차로,33.413,126.396,4050162000.0
2191,104,경마장교서측,33.413,126.397,4050162100.0
2192,101,하귀서측입구,33.48,126.396,4050162200.0
2193,101,경마공원앞교차로,33.413,126.397,4050162300.0
2194,104,경마장교동측,33.413,126.397,4050162400.0
2195,101,거문덕이삼거리,33.431,126.398,4050162500.0
2196,101,유수암리2926,33.414,126.398,4050162600.0
2197,104,봉좌교서측,33.481,126.399,4050162700.0
2198,104,봉좌교동측,33.481,126.399,4050162800.0
2199,104,봉천2교,33.481,126.399,4050162900.0
2200,101,보로미마을회관,33.466,126.409,4050165800.0
2201,104,고성1교,33.466,126.41,4050165900.0
2202,103,속성변화점,33.457,126.41,4050166000.0
2203,101,고성리1305-7,33.458,126.41,4050166100.0
2204,104,고성1교,33.466,126.41,4050166200.0
2205,101,S-Oil,33.428,126.411,4050166300.0
2206,101,항파두리입구교차로,33.457,126.411,4050166400.0
2207,101,상귀리1577,33.455,126.411,4050166500.0
2208,101,하귀입구교차로,33.485,126.411,4050166600.0
2209,101,천제연축산유통,33.466,126.411,4050166700.0
2210,101,고성리1495,33.465,126.413,4050166800.0
2211,101,하귀1리585,33.483,126.413,4050166900.0
2212,101,하귀1리201-11,33.483,126.413,4050167000.0
2213,104,하귀교서측,33.487,126.414,4050167100.0
2214,104,하귀교동측,33.487,126.414,4050167200.0
2215,101,고성리1579,33.446,126.415,4050167300.0
2216,101,큰구릉내앞교차로,33.487,126.415,4050167400.0
2217,104,고성교서측,33.458,126.415,4050167500.0
2218,101,하귀1리562,33.482,126.415,4050167600.0
2219,104,고성교동측,33.458,126.415,4050167700.0
2220,101,고성리872-4,33.432,126.418,4050167800.0
2221,103,속성변화점,33.459,126.418,4050167900.0
2222,101,고성리산32-17,33.432,126.418,4050168000.0
2223,101,하귀1리교차로,33.472,126.418,4050168100.0
2224,101,제1유수암교,33.433,126.42,4050168200.0
2225,104,제1유수암교,33.434,126.42,4050168300.0
2226,104,제1유수암교,33.434,126.42,4050168400.0
2227,101,광령3교차로,33.446,126.435,4050171300.0
2228,101,광령3교차로,33.448,126.436,4050171400.0
2229,104,제5광령교,33.448,126.436,4050171500.0
2230,101,광령3교차로,33.447,126.437,4050171600.0
2231,101,제4광령교서측,33.452,126.439,4050171700.0
2232,101,제4광령교,33.451,126.439,4050171800.0
2233,103,속성변화점,33.461,126.439,4050171900.0
2234,104,제4광령교동측,33.451,126.44,4050172000.0
2235,102,제4광령교,33.451,126.44,4050172100.0
2236,101,고성리산161,33.414,126.44,4050172200.0
2237,101,광령리181-4,33.453,126.441,4050172300.0
2238,101,광령2교차로,33.456,126.442,4050172400.0
2239,104,제3광령교서측,33.456,126.442,4050172500.0
2240,104,제3광령교동측,33.456,126.442,4050172600.0
2241,101,광령2교차로,33.456,126.443,4050172700.0
2242,101,광령1교차로,33.461,126.444,4050172800.0
2243,104,무수천제2교서측,33.468,126.444,4050172900.0
2244,101,광명제2교차로,33.459,126.446,4050173000.0
2245,101,무수천사가로교차로,33.46,126.447,4050173100.0
2246,104,영실교,33.372,126.472,4050173200.0
2247,104,영실교,33.372,126.472,4050173300.0
2248,104,한라교,33.388,126.486,4050173400.0
2249,104,한라교,33.388,126.486,4050173500.0
2250,101,신촌진드르교차로,33.526,126.61,4050173600.0
2251,101,진드로교차로,33.528,126.614,4050173700.0
2252,101,신촌리2794-1,33.525,126.615,4050173800.0
2253,104,성판교,33.392,126.617,4050173900.0
2254,104,성판교,33.392,126.617,4050174000.0
2255,101,진드르교차로,33.53,126.616,4050174100.0
2256,101,신촌남길교차로,33.525,126.617,4050174200.0
2257,103,속성변화점,33.398,126.618,4050174300.0
2258,103,속성변화점,33.532,126.618,4050174400.0
2259,103,속성변화점,33.535,126.619,4050174500.0
2260,103,속성변화점,33.537,126.619,4050174600.0
2261,101,신촌초등학교,33.533,126.619,4050174700.0
2262,104,수장교,33.406,126.62,4050174800.0
2263,104,수장교,33.406,126.62,4050174900.0
2264,101,강원농협통합물류제주사업소,33.518,126.62,4050175000.0
2265,101,신촌리4005,33.534,126.62,4050175100.0
2266,103,속성변화점,33.402,126.621,4050175200.0
2267,103,속성변화점,33.534,126.621,4050175300.0
2268,101,신촌사거리,33.531,126.623,4050175400.0
2269,101,인수물교차로,33.526,126.624,4050175500.0
2270,101,신촌리935-3,33.519,126.628,4050175600.0
2271,101,새가름마을삼거리,33.505,126.628,4050175700.0
2272,103,속성변화점,33.535,126.632,4050175800.0
2273,101,사리탑교차로,33.528,126.635,4050175900.0
2274,101,신안동교차로,33.519,126.635,4050176000.0
2275,103,속성변화점,33.533,126.636,4050176100.0
2276,103,속성변화점,33.533,126.636,4050176200.0
2277,101,와흘리교차로,33.503,126.636,4050176300.0
2278,101,어느멋진날,33.535,126.636,4050176400.0
2279,103,속성변화점,33.534,126.636,4050176500.0
2280,102,오일뱅크회천,33.477,126.637,4050176600.0
2281,101,조천리2977-3,33.543,126.637,4050176700.0
2282,103,속성변화점,33.503,126.637,4050176800.0
2283,103,속성변화점,33.536,126.637,4050176900.0
2284,101,회천교차로,33.475,126.637,4050177000.0
2285,102,회천리조트,33.474,126.637,4050177100.0
2286,103,속성변화점,33.544,126.637,4050177200.0
2287,101,분선동산교차로,33.538,126.64,4050177300.0
2288,101,조천리사무소,33.538,126.64,4050177400.0
2289,101,조천리3462,33.539,126.641,4050177500.0
2290,101,조천사거리,33.535,126.642,4050177600.0
2291,101,조천사거리,33.535,126.642,4050177700.0
2292,101,통물식당,33.535,126.643,4050177800.0
2293,101,조천리3462,33.54,126.643,4050177900.0
2294,101,뱅듸왓교차로,33.528,126.645,4050178000.0
2295,102,제피로스CC,33.464,126.645,4050178100.0
2296,101,와흘교차로,33.471,126.646,4050178200.0
2297,101,양천동앞교차로,33.518,126.646,4050178300.0
2298,101,조천리606-1,33.536,126.646,4050178400.0
2299,101,와흘리207-1,33.47,126.649,4050178500.0
2300,101,와흘리183-1,33.47,126.65,4050178600.0
2301,101,와흘리2814,33.47,126.65,4050178700.0
2302,101,혹통교차로,33.528,126.651,4050178800.0
2303,101,신흥리59-6,33.549,126.651,4050178900.0
2304,101,대흘리2345-5,33.499,126.651,4050179000.0
2305,101,와흘리2814,33.47,126.652,4050179100.0
2306,101,신흥리사무소,33.547,126.652,4050179200.0
2307,103,속성변화점,33.499,126.652,4050179300.0
2308,101,대흘리2351-4,33.499,126.653,4050179400.0
2309,101,더아트스테이제주함덕호텔,33.543,126.667,4050182300.0
2310,101,교래자연휴양림,33.441,126.667,4050182400.0
2311,101,대흘리산23-1,33.47,126.667,4050182500.0
2312,101,대흘리산38-9,33.47,126.668,4050182600.0
2313,101,하늘사랑교회,33.541,126.668,4050182700.0
2314,101,도로못교차로,33.531,126.668,4050182800.0
2315,101,함덕리921-1,33.538,126.668,4050182900.0
2316,101,제주킹마트,33.541,126.668,4050183000.0
2317,101,함덕해변,33.543,126.669,4050183100.0
2318,101,대흘리산38-4,33.47,126.669,4050183200.0
2319,101,화장실,33.541,126.669,4050183300.0
2320,101,갓전시관,33.437,126.67,4050183400.0
2321,101,GS25,33.543,126.67,4050183500.0
2322,101,성진가스,33.54,126.67,4050183600.0
2323,103,속성변화점,33.537,126.67,4050183700.0
2324,101,대명리조트제주,33.541,126.67,4050183800.0
2325,101,춘심이네3호점,33.543,126.67,4050183900.0
2326,101,카페M,33.542,126.671,4050184000.0
2327,101,회남교차로,33.537,126.672,4050184100.0
2328,101,교래사거리,33.434,126.672,4050184200.0
2329,101,카페M,33.543,126.672,4050184300.0
2330,102,제주삼다수공장,33.421,126.673,4050184400.0
2331,101,대흘리120-3,33.512,126.673,4050184500.0
2332,102,함덕초등학교,33.539,126.673,4050184600.0
2333,103,속성변화점,33.54,126.673,4050184700.0
2334,104,제4교래교북측,33.431,126.674,4050184800.0
2335,103,속성변화점,33.469,126.674,4050184900.0
2336,104,제4교래교남측,33.431,126.674,4050185000.0
2337,103,속성변화점,33.512,126.674,4050185100.0
2338,101,함덕리교차로,33.54,126.674,4050185200.0
2339,101,칠돈가함덕점,33.539,126.674,4050185300.0
2340,101,함덕초중교앞교차로,33.537,126.675,4050185400.0
2341,103,속성변화점,33.435,126.675,4050185500.0
2342,103,속성변화점,33.537,126.675,4050185600.0
2343,101,각지불,33.424,126.676,4050185700.0
2344,101,조림전문점제주,33.54,126.676,4050185800.0
2345,101,육성목장,33.422,126.677,4050185900.0
2346,101,함덕교차로,33.531,126.676,4050186000.0
2347,101,교래보건진료소,33.437,126.677,4050186100.0
2348,101,함덕광명샤인빌,33.537,126.677,4050186200.0
2349,101,광명샤인빌아파트,33.539,126.677,4050186300.0
2350,101,대흘2리교차로,33.514,126.677,4050186400.0
2351,103,속성변화점,33.537,126.678,4050186500.0
2352,101,대흘교차로,33.469,126.678,4050186600.0
2353,101,와산리931-2,33.491,126.679,4050186700.0
2354,101,함덕리74-4,33.537,126.679,4050186800.0
2355,101,함덕리260-16,33.541,126.679,4050186900.0
2356,103,속성변화점,33.436,126.68,4050187000.0
2357,104,교래교,33.436,126.68,4050187100.0
2358,101,와산리876-5,33.494,126.68,4050187200.0
2359,104,교래교,33.436,126.681,4050187300.0
2360,101,외산리사무소,33.492,126.681,4050187400.0
2361,101,와산리1019-2,33.489,126.681,4050187500.0
2362,101,와산리새마을회관,33.491,126.682,4050187600.0
2363,101,와산리앞교차로,33.492,126.682,4050187700.0
2364,103,속성변화점,33.493,126.683,4050187800.0
2365,101,북촌삼거리,33.544,126.684,4050187900.0
2366,103,속성변화점,33.544,126.685,4050188000.0
2367,101,북촌서교차로,33.532,126.686,4050188100.0
2368,103,속성변화점,33.545,126.687,4050188200.0
2369,101,와산리806-4,33.499,126.688,4050188300.0
2370,103,속성변화점,33.547,126.691,4050188400.0
2371,101,낙선동마을,33.514,126.693,4050188500.0
2372,101,선흘리3188-2,33.504,126.693,4050188600.0
2373,101,낙선동마을,33.515,126.693,4050188700.0
2374,101,도깨비공원입구교차로,33.464,126.694,4050188800.0
2375,101,북촌삼거리,33.548,126.694,4050188900.0
2376,101,산굼부리교차로,33.437,126.695,4050189000.0
2377,101,북촌교차로,33.548,126.695,4050189100.0
2378,101,높은물교차로,33.537,126.696,4050189200.0
2379,104,선흘교,33.483,126.697,4050189300.0
2380,104,선흘교,33.483,126.697,4050189400.0
2381,103,속성변화점,33.461,126.698,4050189500.0
2382,101,북촌리2688,33.55,126.698,4050189600.0
2383,101,하원교차로,33.541,126.699,4050189700.0
2384,101,선인동교차로,33.485,126.7,4050189800.0
2385,103,속성변화점,33.511,126.7,4050189900.0
2386,102,북촌리860-9,33.534,126.7,4050190000.0
2387,101,선흘리교차로,33.511,126.7,4050190100.0
2388,101,선흘리교차로,33.511,126.7,4050190200.0
2389,101,선흘리교차로,33.511,126.701,4050190300.0
2390,101,북촌동교차로,33.544,126.702,4050190400.0
2391,101,북촌리56-1,33.532,126.702,4050190500.0
2392,101,선흘1리사무소,33.512,126.705,4050190600.0
2393,101,동복입구,33.553,126.705,4050190700.0
2394,101,선흘리986-1,33.515,126.706,4050190800.0
2395,101,선흘리1228-4,33.508,126.708,4050190900.0
2396,101,선흘리1370-2,33.505,126.708,4050191000.0
2397,103,속성변화점,33.507,126.708,4050191100.0
2398,101,선화교차로,33.453,126.709,4050191200.0
2399,101,선흘리1298-4,33.509,126.709,4050191300.0
2400,101,선흘리1443-2,33.502,126.709,4050191400.0
2401,103,속성변화점,33.552,126.71,4050191500.0
2402,101,선흘리464-1,33.455,126.71,4050191600.0
2403,103,속성변화점,33.553,126.711,4050191700.0
2404,101,동남교차로,33.551,126.712,4050191800.0
2405,101,동복분교,33.552,126.713,4050191900.0
2406,103,속성변화점,33.553,126.715,4050192000.0
2407,101,동복리1759,33.553,126.717,4050192100.0
2408,101,복선동교차로,33.49,126.718,4050192200.0
2409,103,속성변화점,33.49,126.72,4050192300.0
2410,101,동북입구교차로,33.554,126.72,4050192400.0
2411,103,속성변화점,33.433,126.725,4050192500.0
2412,101,제동목장입구교차로,33.435,126.725,4050192600.0
2413,101,김녕리5226-1,33.536,126.726,4050192700.0
2414,101,김녕리5160-111,33.519,126.731,4050192800.0
2415,104,대천교,33.438,126.732,4050192900.0
2416,104,대천교,33.438,126.733,4050193000.0
2417,101,덕천리산68-4,33.506,126.736,4050193100.0
2418,101,대천교차로,33.436,126.736,4050193200.0
2419,101,김녕입구교차로,33.555,126.737,4050193300.0
2420,102,세인트포CC,33.52,126.737,4050193400.0
2421,101,김녕교차로,33.554,126.738,4050193500.0
2422,101,김녕리교차로,33.554,126.74,4050193600.0
2423,101,김녕리6194,33.552,126.744,4050193700.0
2424,102,태왕사신기세트장,33.424,126.744,4050193800.0
2425,103,속성변화점,33.483,126.744,4050193900.0
2426,104,제2대천교,33.439,126.744,4050194000.0
2427,104,제2대천교,33.439,126.745,4050194100.0
2428,101,김녕리6194,33.555,126.745,4050194200.0
2429,101,상덕천삼거리,33.483,126.746,4050194300.0
2430,103,속성변화점,33.483,126.746,4050194400.0
2431,103,속성변화점,33.554,126.749,4050194500.0
2432,101,김녕중학교앞교차로,33.551,126.75,4050194600.0
2433,101,성불교차로,33.429,126.751,4050194700.0
2434,101,김녕리2121,33.555,126.751,4050194800.0
2435,101,김녕리교차로,33.551,126.752,4050194900.0
2436,101,김녕리교차로,33.55,126.752,4050195000.0
2437,103,속성변화점,33.555,126.752,4050195100.0
2438,101,김녕리2121,33.551,126.753,4050195200.0
2439,101,김녕리1222-7,33.556,126.756,4050195300.0
2440,101,비치회관,33.557,126.759,4050195400.0
2441,101,구좌체육관,33.556,126.76,4050195500.0
2442,101,덕천리556-1,33.5,126.76,4050195600.0
2443,101,덕천리1796,33.502,126.761,4050195700.0
2444,101,김녕리352-2,33.555,126.763,4050195800.0
2445,101,송당리2234-5,33.448,126.764,4050195900.0
2446,101,김녕입구,33.552,126.769,4050196000.0
2447,103,속성변화점,33.503,126.77,4050196100.0
2448,101,행원리산29-1,33.523,126.77,4050196200.0
2449,101,덕천리246-4,33.502,126.771,4050196300.0
2450,101,송당리1187-3,33.471,126.772,4050196400.0
2451,103,속성변화점,33.504,126.772,4050196500.0
2452,101,정수장,33.505,126.772,4050196600.0
2453,103,속성변화점,33.502,126.773,4050196700.0
2454,101,월정리산41-28,33.528,126.773,4050196800.0
2455,101,월정리산39-1,33.528,126.774,4050196900.0
2456,101,송당리사거리,33.471,126.777,4050197000.0
2457,103,속성변화점,33.471,126.777,4050197100.0
2458,101,월정리1917,33.547,126.777,4050197200.0
2459,101,만장굴입구교차로,33.549,126.778,4050197300.0
2460,101,월정리투명카약,33.564,126.779,4050197400.0
2461,101,만장굴입구,33.55,126.78,4050197500.0
2462,104,큰물교남측,33.476,126.78,4050197600.0
2463,104,큰물교북측,33.477,126.781,4050197700.0
2464,101,송당리산166-2,33.443,126.781,4050197800.0
2465,103,속성변화점,33.472,126.781,4050197900.0
2466,101,송당입구교차로,33.479,126.783,4050198000.0
2467,103,속성변화점,33.468,126.784,4050198100.0
2468,101,풍림다방,33.471,126.784,4050198200.0
2469,101,송당리2774,33.471,126.787,4050198300.0
2470,101,세화송당공인중개사,33.47,126.788,4050198400.0
2471,103,속성변화점,33.47,126.788,4050198500.0
2472,101,행원리3559,33.525,126.789,4050198600.0
2473,101,입수교차로,33.551,126.796,4050198700.0
2474,101,행원리1927-1,33.535,126.796,4050198800.0
2475,101,둔지봉교차로,33.506,126.797,4050198900.0
2476,101,한동리4458-4,33.491,126.799,4050199000.0
2477,103,속성변화점,33.552,126.801,4050199100.0
2478,101,행원리1355-3,33.553,126.804,4050199200.0
2479,101,행원교차로,33.546,126.804,4050199300.0
2480,101,덕천입구교차로,33.495,126.806,4050199400.0
2481,101,비자림입구,33.495,126.808,4050199500.0
2482,102,비자림청소년수련원,33.491,126.811,4050199600.0
2483,101,장백산,33.493,126.811,4050199700.0
2484,101,어등포해녀촌,33.557,126.812,4050199800.0
2485,101,비자림입구교차로,33.497,126.812,4050199900.0
2486,101,행원리3554,33.549,126.814,4050200000.0
2487,101,한동리2792-7,33.542,126.816,4050200100.0
2488,102,수협사료저장고,33.557,126.819,4050200200.0
2489,101,손자봉,33.461,126.819,4050200300.0
2490,101,세화리3317-4,33.489,126.822,4050200400.0
2491,101,한동교차로,33.54,126.825,4050200500.0
2492,101,한동리1148-2,33.539,126.827,4050200600.0
2493,101,세화리3637,33.486,126.83,4050200700.0
2494,101,로봇스퀘어,33.54,126.831,4050200800.0
2495,103,속성변화점,33.53,126.838,4050200900.0
2496,103,속성변화점,33.53,126.839,4050201000.0
2497,101,평대초교앞교차로,33.529,126.84,4050201100.0
2498,101,종달리4538-2,33.467,126.841,4050201200.0
2499,101,세화리3637,33.503,126.841,4050201300.0
2500,103,속성변화점,33.522,126.857,4050204200.0
2501,101,세화어린이집,33.52,126.858,4050204300.0
2502,101,-,33.525,126.858,4050204400.0
2503,101,세화초등학교,33.522,126.858,4050204500.0
2504,101,세화리산1-11,33.525,126.858,4050204600.0
2505,101,구좌농협,33.521,126.859,4050204700.0
2506,101,세화리831-1,33.516,126.86,4050204800.0
2507,101,전화국,33.518,126.86,4050204900.0
2508,101,세화고입구교차로,33.518,126.861,4050205000.0
2509,101,세화리1381-5,33.525,126.862,4050205100.0
2510,101,제주해녀항일운동기념공원,33.521,126.863,4050205200.0
2511,101,상도리1401,33.519,126.865,4050205300.0
2512,101,상도리1401,33.515,126.865,4050205400.0
2513,101,새마을창고,33.515,126.866,4050205500.0
2514,101,두산봉교차로,33.484,126.872,4050205600.0
2515,101,두산봉,33.483,126.872,4050205700.0
2516,101,면수동삼거리,33.519,126.874,4050205800.0
2517,103,속성변화점,33.518,126.877,4050205900.0
2518,101,하도리2322-8,33.518,126.878,4050206000.0
2519,101,하도리1046-10,33.503,126.881,4050206100.0
2520,101,하도입구,33.518,126.882,4050206200.0
2521,101,하도입구삼거리,33.519,126.883,4050206300.0
2522,101,하도리1761-3,33.527,126.885,4050206400.0
2523,101,창흥교차로,33.508,126.887,4050206500.0
2524,102,국제염직연수원,33.51,126.893,4050206600.0
2525,101,종달교차로,33.497,126.893,4050206700.0
2526,101,종달1교차로,33.492,126.894,4050206800.0
2527,103,속성변화점,33.493,126.896,4050206900.0
2528,101,서홍동451,33.253,126.559,4060000902.0
2529,101,서홍동1530-2,33.259,126.552,4060000903.0
2530,101,중문초등학교입구교차로,33.251,126.431,4060001000.0
2531,103,속성변화점,33.252,126.432,4060001001.0
2532,101,중문동주민센터,33.253,126.433,4060001002.0
2533,101,중문동1909-5,33.251,126.43,4060001003.0
2534,101,중앙로터리,33.253,126.561,4060001100.0
2535,101,중앙교서측,33.254,126.565,4060001101.0
2536,104,중앙교동측,33.254,126.566,4060001102.0
2537,101,중앙로터리,33.254,126.561,4060001103.0
2538,101,서귀동334,33.254,126.564,4060001104.0
2539,101,동홍사거리,33.254,126.567,4060001105.0
2540,101,중문입구교차로,33.252,126.444,4060001300.0
2541,101,회수동982,33.253,126.446,4060001301.0
2542,101,대포공동묘지,33.253,126.448,4060001400.0
2543,101,비석거리교차로,33.255,126.577,4060001600.0
2544,101,NH농협은행,33.255,126.569,4060001700.0
2545,101,동홍사거리,33.255,126.568,4060001800.0
2546,101,서귀포기적의도서관,33.255,126.57,4060001900.0
2547,101,구세군교회,33.255,126.576,4060002000.0
2548,101,참즐거운교회,33.255,126.575,4060002100.0
2549,101,동홍동657-6,33.255,126.571,4060002200.0
2550,101,레노시스시티3차아파트,33.255,126.573,4060002300.0
2551,101,동홍동657-5,33.255,126.573,4060002301.0
2552,101,바빈스커피,33.255,126.572,4060002400.0
2553,101,칠십리감귤농산물직판장,33.254,126.547,4060002500.0
2554,101,서홍동2576,33.255,126.547,4060002501.0
2555,101,용당교차로,33.255,126.541,4060002600.0
2556,101,하효동387-2,33.262,126.623,4060004303.0
2557,101,하효동484-3,33.261,126.621,4060004304.0
2558,101,색달입구교차로,33.259,126.404,4060004400.0
2559,104,색달교동측,33.259,126.405,4060004401.0
2560,104,색달교서측,33.259,126.405,4060004402.0
2561,101,제주우유남제주대리점,33.261,126.41,4060004403.0
2562,101,예래입구교차로,33.258,126.406,4060004404.0
2563,101,색달동3386,33.262,126.41,4060004405.0
2564,101,색달동사거리,33.262,126.412,4060004406.0
2565,101,서귀포시산림조합,33.26,126.513,4060004700.0
2566,101,아름다운교회,33.261,126.515,4060004800.0
2567,101,섬이보이는펜션앞,33.261,126.524,4060004801.0
2568,101,제2서홍교,33.263,126.542,4060004802.0
2569,104,제2서흥교서측,33.263,126.542,4060004803.0
2570,104,제2서흥교동측,33.263,126.542,4060004804.0
2571,103,속성변화점,33.263,126.544,4060004805.0
2572,101,호근동1170-2,33.261,126.53,4060004806.0
2573,101,서홍동1731-1,33.263,126.547,4060004807.0
2574,101,시청입구교차로,33.261,126.508,4060004900.0
2575,103,속성변화점,33.261,126.509,4060004901.0
2576,101,미영상회,33.261,126.506,4060005000.0
2577,103,속성변화점,33.261,126.507,4060005001.0
2578,101,꿈의교회,33.262,126.606,4060005100.0
2579,101,신효동1183-9,33.265,126.605,4060005101.0
2580,101,효돈입구,33.264,126.622,4060005200.0
2581,101,청송낚시,33.264,126.623,4060005201.0
2582,101,효례교,33.264,126.624,4060005202.0
2583,101,하효동1460,33.264,126.619,4060005203.0
2584,101,동홍동1585-1,33.264,126.56,4060006606.0
2585,101,회수사거리,33.263,126.444,4060006700.0
2586,101,탐라대학교입구교차로,33.286,126.456,4060006701.0
2587,103,속성변화점,33.263,126.449,4060006702.0
2588,104,제2회수교서측,33.262,126.453,4060006703.0
2589,101,제2회수교동측,33.262,126.453,4060006704.0
2590,101,회수동373-4,33.263,126.446,4060006705.0
2591,101,회수동383-3,33.264,126.444,4060006706.0
2592,101,하원동1878,33.263,126.46,4060006707.0
2593,101,색달동1802,33.263,126.421,4060006800.0
2594,101,대우부품,33.264,126.461,4060006900.0
2595,101,도순2교서측,33.259,126.474,4060006901.0
2596,104,도순2교동측,33.259,126.475,4060006902.0
2597,104,도순3교서측,33.259,126.477,4060006903.0
2598,104,도순3교동측,33.259,126.477,4060006904.0
2599,103,속성변화점,33.26,126.481,4060006905.0
2600,104,월산1교서측,33.26,126.49,4060006906.0
2601,104,월산1교동측,33.26,126.49,4060006907.0
2602,104,월산2교서측,33.26,126.491,4060006908.0
2603,104,월산2교동측,33.26,126.491,4060006909.0
2604,103,속성변화점,33.26,126.493,4060006910.0
2605,103,속성변화점,33.261,126.494,4060006911.0
2606,103,속성변화점,33.262,126.501,4060006912.0
2607,101,도순동1247-4,33.264,126.467,4060006913.0
2608,101,도순동1226-3,33.263,126.468,4060006914.0
2609,101,강정동3794-9,33.261,126.482,4060006915.0
2610,101,신성씽크산업,33.266,126.573,4060007000.0
2611,101,동홍동1096-3,33.265,126.571,4060007001.0
2612,101,동홍동2174,33.266,126.569,4060007002.0
2613,101,GS주유소환영,33.266,126.576,4060007100.0
2614,101,토평동2272-5,33.267,126.583,4060007101.0
2615,101,동홍동주민센터앞교차로,33.266,126.568,4060007200.0
2616,101,우남동입구,33.264,126.393,4060007300.0
2617,101,상예동4999,33.264,126.382,4060007301.0
2618,101,EV충전소제이뷰호텔,33.265,126.417,4060007400.0
2619,101,토평사거리,33.268,126.586,4060007600.0
2620,101,토평동2169-1,33.271,126.585,4060007601.0
2621,101,창천삼거리,33.265,126.372,4060007700.0
2622,104,창천교서측,33.265,126.372,4060007701.0
2623,104,창천교동측,33.265,126.373,4060007702.0
2624,101,상예동4999,33.264,126.378,4060007703.0
2625,101,상예동4999,33.264,126.378,4060007704.0
2626,101,금록상회,33.268,126.587,4060007800.0
2627,101,약촌삼계탕,33.268,126.588,4060007801.0
2628,101,제남할인마트앞,33.268,126.59,4060007802.0
2629,103,속성변화점,33.268,126.591,4060007803.0
2630,104,상효2교서측,33.272,126.595,4060007804.0
2631,104,상효2교동측,33.272,126.596,4060007805.0
2632,101,토평동1310-4,33.269,126.588,4060007806.0
2633,101,상효동사거리,33.277,126.606,4060007807.0
2634,101,토평동188-2,33.269,126.593,4060007808.0
2635,101,강남태양열심야전기,33.266,126.414,4060008000.0
2636,101,색달육교,33.266,126.414,4060008100.0
2637,101,색달동1560-1,33.267,126.411,4060008200.0
2638,104,색달육교,33.266,126.414,4060008201.0
2639,104,색달육교,33.266,126.414,4060008202.0
2640,101,우남육교,33.269,126.395,4060008300.0
2641,101,색달동1306-1,33.269,126.396,4060008400.0
2642,101,우남육교,33.269,126.395,4060008500.0
2643,101,상예동182-3,33.269,126.392,4060008600.0
2644,104,우남육교,33.269,126.395,4060008601.0
2645,104,우남육교,33.269,126.395,4060008602.0
2646,101,토평동2065-3,33.273,126.585,4060008700.0
2647,101,토평동2022-4,33.278,126.586,4060008701.0
2648,101,토평동1479-2,33.273,126.588,4060008702.0
2649,101,제주환경자원센터,33.274,126.382,4060008800.0
2650,101,상예동3968,33.275,126.379,4060008900.0
2651,101,한라친환경집하장,33.275,126.38,4060009000.0
2652,101,쇼파가구전시장,33.279,126.607,4060009100.0
2653,101,동상효교차로,33.28,126.607,4060009101.0
2654,101,상효동1597,33.279,126.603,4060009102.0
2655,101,상예동3968,33.276,126.378,4060009200.0
2656,101,평안교회,33.282,126.588,4060009300.0
2657,104,창고천교동측,33.279,126.37,4060009401.0
2658,101,돈내코입구교차로,33.283,126.589,4060009500.0
2659,103,속성변화점,33.292,126.595,4060009501.0
2660,104,제2산록교동측,33.291,126.469,4060009800.0
2661,104,제2산록교서측,33.291,126.468,4060009900.0
2662,104,제1산록교동측,33.291,126.466,4060010000.0
2663,104,제1산록교서측,33.291,126.465,4060010100.0
2664,101,탐라대학교사거리,33.291,126.461,4060010200.0
2665,101,대포동산6-2,33.303,126.458,4060010201.0
2666,102,아뜰리에안,33.231,126.506,4060012500.0
2667,104,강정교,33.234,126.487,4060012600.0
