LINK_ID,F_NODE,T_NODE,LANES_,ROAD_RANK_,ROAD_TYPE_,ROAD_NO_,ROAD_NAME_,ROAD_USE_,MULTILINK,CONNECT_,MAX_SPD_,REST_VEH_,REST_W_,REST_H_,LENGTH,REMARK_
"4080029408","4080019304","4080019303",1.00000000,"106","003","1131",지방도1131호선,"0","0","000",60.00000000,"0",43200.00000000,0.00000000,28.74467815890,동수교
"4080029306","4080019305","4080019306",1.00000000,"106","003","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,51.42302695670,윤고교
"4080029406","4080019306","4080019305",1.00000000,"106","003","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,51.42308249430,윤고교
"4080029303","4080019308","4080019309",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,80.94258413350,
"4080029403","4080019309","4080019308",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,80.94255303970,
"4080010002","4080004602","4080004601",1.00000000,"107","003","-",태위로,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,27.26899817870,위동교
"4080009902","4080004601","4080004602",1.00000000,"107","003","-",태위로,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,27.26879887490,위동교
"4080015601","4080007201","4080007200",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,54.45589338800,
"4080015501","4080007200","4080007201",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,54.45598136130,
"4080015602","4080007300","4080007201",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,54.50011133270,
"4080015502","4080007201","4080007300",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,54.50022206120,
"4080008803","4080004003","4080004002",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,82.37687233650,
"4080008703","4080004002","4080004003",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,82.37690507980,
"4080008802","4080004002","4080004001",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,59.60080200190,전포교
"4080008702","4080004001","4080004002",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,59.60076925880,전포교
"4080008804","4080004004","4080004003",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,243.77861104500,
"4080008704","4080004003","4080004004",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,243.77880001800,
"4080008805","4080004100","4080004004",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,232.12018844700,
"4080008705","4080004004","4080004100",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,232.12050465300,
"4080029201","4080013501","4080013500",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,32.39849213920,
"4080029101","4080013500","4080013501",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,32.39849214000,
"4080029202","4080013502","4080013501",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",50.00000000,"0",43200.00000000,0.00000000,31.60798609800,한남교
"4080029102","4080013501","4080013502",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",50.00000000,"0",43200.00000000,0.00000000,31.60807791900,한남교
"4080012401","4080005501","4080005500",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,38.70162226470,
"4080012403","4080006000","4080005502",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,52.59019088480,
"4080012303","4080005502","4080006000",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,52.59028661850,
"4080014603","4080006503","4080006502",1.00000000,"107","003","-",태위로,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,38.71114298710,입석교
"4080014503","4080006502","4080006503",1.00000000,"107","003","-",태위로,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,38.71121210670,입석교
"4080014604","4080006504","4080006503",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,203.30232411100,
"4080014504","4080006503","4080006504",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,203.30247462400,
"4080014605","4080007600","4080006504",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,58.73281581450,
"4080014505","4080006504","4080007600",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,58.73291206290,
"4080023302","4080006902","4080006901",1.00000000,"106","000","1118",지방도1118호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,229.65743634800,
"4080023402","4080006901","4080006902",1.00000000,"106","000","1118",지방도1118호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,229.65748749000,
"4080023306","4080006906","4080006905",1.00000000,"107","003","-",남조로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,38.54856691630,제2의귀교
"4080023406","4080006905","4080006906",1.00000000,"107","003","-",남조로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,38.54849740470,제2의귀교
"4080029903","4080013103","4080013102",1.00000000,"106","003","1136",지방도1136호선,"0","1","000",50.00000000,"0",0.00000000,0.00000000,21.97605132870,의귀교
"4080030003","4080013102","4080013103",1.00000000,"106","003","1136",지방도1136호선,"0","1","000",50.00000000,"0",0.00000000,0.00000000,21.97594297380,의귀교
"4080016602","4080008100","4080007601",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,141.39994037100,
"4080016502","4080007601","4080008100",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,141.40016395200,
"4080020601","4080008701","4080008700",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,177.82727335100,
"4080020501","4080008700","4080008701",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,171.88080919800,
"4080037002","4080017102","4080017101",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",60.00000000,"0",32400.00000000,0.00000000,20.82041874850,제1가시교
"4080036902","4080017101","4080017102",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",60.00000000,"0",32400.00000000,0.00000000,20.82028856620,제1가시교
"4080045402","4080020802","4080020801",1.00000000,"107","003","-",번영로,"0","0","000",60.00000000,"0",43200.00000000,0.00000000,41.85357163050,성읍교
"4080045302","4080020801","4080020802",1.00000000,"107","003","-",번영로,"0","0","000",60.00000000,"0",43200.00000000,0.00000000,41.85357163130,성읍교
"4080039002","4080017802","4080017801",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",60.00000000,"0",32400.00000000,0.00000000,21.05881180270,제2가시교
"4080038902","4080017801","4080017802",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",60.00000000,"0",32400.00000000,0.00000000,21.05888237460,제2가시교
"4080031802","4080014801","4080014802",1.00000000,"105","000","97",국가지원지방도97호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,169.97947670900,
"4080031702","4080014802","4080014801",1.00000000,"105","000","97",국가지원지방도97호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,169.97927700500,
"4080033801","4080015701","4080015700",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,126.69140563700,
"4080033701","4080015700","4080015701",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,126.69160045500,
"4080033202","4080015700","4080015401",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,155.01677101800,
"4080033102","4080015401","4080015700",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,155.01698845200,
"4080025802","4080012100","4080011701",2.00000000,"106","003","1132",지방도1132호선,"0","0","000",50.00000000,"0",43200.00000000,0.00000000,52.04667886770,가마교
"4080025702","4080011701","4080012100",2.00000000,"106","003","1132",지방도1132호선,"0","0","000",50.00000000,"0",43200.00000000,0.00000000,52.04666738080,가마교
"4080031803","4080014802","4080014700",1.00000000,"105","000","97",국가지원지방도97호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,55.13386541480,
"4080031703","4080014700","4080014802",1.00000000,"105","000","97",국가지원지방도97호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,55.13385996740,
"4080040201","4080018801","4080018800",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,18.78581680730,
"4080040101","4080018800","4080018801",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,18.78576372030,
"4080044402","4080021200","4080019101",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,84.18312110080,
"4080044302","4080019101","4080021200",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,84.18321703990,
"4080046401","4080021401","4080021400",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,93.72639800580,
"4080046301","4080021400","4080021401",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,93.72649139560,
"4080049002","4080022502","4080022501",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,203.50878796500,
"4080048902","4080022501","4080022502",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,203.50882088800,
"4080049003","4080022503","4080022502",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,52.36234463720,
"4080048903","4080022502","4080022503",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,52.36234463710,
"4080049202","4080023100","4080023001",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,113.99706874000,
"4080049102","4080023001","4080023100",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,113.99708530900,
"4080049201","4080023001","4080023000",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,53.37219320710,
"4080049101","4080023000","4080023001",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,53.37219320710,
"4080000201","4080000301","4080000300",2.00000000,"107","000","-",동일하모로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,26.02613562500,
"4080000101","4080000300","4080000301",2.00000000,"107","000","-",동일하모로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,26.02613562500,
"4080031102","4080014002","4080014001",2.00000000,"106","003","1135",지방도1135호선,"0","0","000",80.00000000,"0",43200.00000000,0.00000000,41.05212211400,제1동광교
"4080031202","4080014001","4080014002",2.00000000,"106","003","1135",지방도1135호선,"0","0","000",80.00000000,"0",43200.00000000,0.00000000,41.05225018540,제1동광교
"4080031103","4080015100","4080014002",2.00000000,"106","000","1135",지방도1135호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,184.93428712700,
"4080031203","4080014002","4080015100",2.00000000,"106","000","1135",지방도1135호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,184.93440709500,
"4080014803","4080006802","4080006803",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,76.83426629360,
"4080014703","4080006803","4080006802",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,76.83448972560,
"4080014801","4080006800","4080006801",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,711.10649018400,
"4080014701","4080006801","4080006800",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,711.10729017300,
"4080013901","4080005700","4080005701",1.00000000,"107","000","-",서삼중로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,224.13839670500,
"4080014001","4080005701","4080005700",1.00000000,"107","000","-",서삼중로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,224.13844834300,
"4080013902","4080005701","4080007000",1.00000000,"107","000","-",서삼중로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,611.66249041800,
"4080014002","4080007000","4080005701",1.00000000,"107","000","-",서삼중로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,611.66302187000,
"4080015204","4080007003","4080008300",1.00000000,"107","000","-",서삼중로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,65.62927590640,
"4080015104","4080008300","4080007003",1.00000000,"107","000","-",서삼중로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,65.62935455430,
"4080023001","4080010000","4080010001",1.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,330.65780790800,
"4080022901","4080010001","4080010000",1.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,330.65785863800,
"4080020301","4080008901","4080008900",1.00000000,"107","000","-",무영로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,152.73231495300,
"4080020401","4080008900","4080008901",1.00000000,"107","000","-",무영로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,152.73240823800,
"4080033901","4080016100","4080015900",2.00000000,"106","000","1115",지방도1115호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,76.04812743600,
"4080034001","4080015900","4080016100",2.00000000,"106","000","1115",지방도1115호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,76.04800887970,
"4080025201","4080011500","4080011501",2.00000000,"106","000","1135",지방도1135호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,247.31800030300,
"4080025101","4080011501","4080011500",2.00000000,"106","000","1135",지방도1135호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,247.31792557900,
"4080023202","4080010901","4080011300",1.00000000,"106","000","1135",지방도1135호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,122.44194970000,
"4080023102","4080011300","4080010901",1.00000000,"106","000","1135",지방도1135호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,121.51053941200,
"4080029704","4080015602","4080015601",1.00000000,"106","000","1115",지방도1115호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1810.35140428000,
"4080029804","4080015601","4080015602",1.00000000,"106","000","1115",지방도1115호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1810.29052715000,
"4080015303","4080007703","4080007702",2.00000000,"106","003","1136",지방도1136호선,"0","0","000",80.00000000,"0",43200.00000000,0.00000000,8.46593375023,상창육교
"4080015403","4080007702","4080007703",2.00000000,"106","003","1136",지방도1136호선,"0","0","000",80.00000000,"0",43200.00000000,0.00000000,8.46601565884,상창육교
"4080015302","4080007702","4080007701",2.00000000,"106","003","1136",지방도1136호선,"0","0","000",80.00000000,"0",43200.00000000,0.00000000,21.29263039080,상창육교
"4080015402","4080007701","4080007702",2.00000000,"106","003","1136",지방도1136호선,"0","0","000",80.00000000,"0",43200.00000000,0.00000000,21.29272898810,상창육교
"4080027801","4080012600","4080012601",2.00000000,"106","000","1116",지방도1116호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,517.10727905700,
"4080027701","4080012601","4080012600",2.00000000,"106","000","1116",지방도1116호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,519.41284191800,
"4080000901","4080000100","4080000101",1.00000000,"107","000","-",상모대서로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,345.25636846300,
"4080001001","4080000101","4080000100",1.00000000,"107","000","-",상모대서로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,345.25622720500,
"4080000902","4080000101","4080000102",1.00000000,"107","000","-",상모대서로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,24.11771599550,
"4080001002","4080000102","4080000101",1.00000000,"107","000","-",상모대서로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,24.11771599490,
"4080001402","4080000501","4080000502",1.00000000,"107","000","-",동일하모로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,270.85446085700,어린이보호구역 시/종점
"4080001302","4080000502","4080000501",1.00000000,"107","000","-",동일하모로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,270.85454375000,어린이보호구역 시/종점
"4080025203","4080011502","4080069500",2.00000000,"106","000","1135",지방도1135호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,574.15834917400,
"4080033603","4080015102","4070001700",2.00000000,"106","000","1135",지방도1135호선,"0","0","000",80.00000000,"0",0.00000000,0.00000000,797.83306340300,
"4080029411","4080019301","4080019300",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1322.77598538000,
"4080017901","4080010700","4080007400",1.00000000,"106","000","1120",지방도1120호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,941.98381591200,
"4080023002","4080010001","4080011200",1.00000000,"106","000","1132",지방도1132호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,626.93956156900,
"4080018001","4080007400","4080010700",1.00000000,"106","000","1120",지방도1120호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,935.50424874200,
"4080028002","4080013000","4080013300",1.00000000,"106","000","1121",지방도1121호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,364.54038428500,
"4080034501","4080016100","4080017000",1.00000000,"106","000","1115",지방도1115호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1909.55250789000,
"4080011901","4080007706","4060007900",2.00000000,"106","000","1116",지방도1116호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1480.78676972000,
"4080038003","4080015203","4080021000",1.00000000,"106","000","1118",지방도1118호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,6814.49840453000,
"4080017401","4080008601","4060009600",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,11.50154609590,산동로
"4080017301","4060009600","4080008601",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,15.11584358610,산동로
"4080012001","4060007900","4080007706",2.00000000,"106","000","1116",지방도1116호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1481.41202437000,
"4080037702","4080017601","4080017801",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,370.91975526200,
"4080037802","4080017801","4080017601",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,376.05997974900,
"4080045103","4080020503","4080020502",1.00000000,"106","003","1119",지방도1119호선,"0","0","000",60.00000000,"0",43200.00000000,0.00000000,44.38488180880,성읍교
"4080045203","4080020502","4080020503",1.00000000,"106","003","1119",지방도1119호선,"0","0","000",60.00000000,"0",43200.00000000,0.00000000,42.29657534490,성읍교
"4080045102","4080020502","4080020501",1.00000000,"106","000","1119",지방도1119호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,63.53507569910,
"4080045202","4080020501","4080020502",1.00000000,"106","000","1119",지방도1119호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,61.52535651690,
"4080029311","4080019300","4080019301",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1318.80501007000,
"4080029310","4080019301","4080019302",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,434.39502616200,
"4080029410","4080019302","4080019301",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,447.94892181800,
"4080029309","4080019302","4080019303",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,462.89635356400,
"4080029409","4080019303","4080019302",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,457.65578657200,
"4080029307","4080019304","4080019305",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,3321.00020878000,
"4080029407","4080019305","4080019304",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,3323.37511222000,
"4080029305","4080019306","4080019307",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1536.92163907000,
"4080029405","4080019307","4080019306",1.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1553.19761811000,
"4080029304","4080019307","4080019308",1.00000000,"106","003","1131",지방도1131호선,"0","0","000",60.00000000,"0",50000.00000000,0.00000000,52.21608778940,수악교
"4080029404","4080019308","4080019307",1.00000000,"106","003","1131",지방도1131호선,"0","0","000",60.00000000,"0",50000.00000000,0.00000000,46.92381985380,수악교
"4080029302","4080019309","4080019310",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,3383.47302330000,
"4080029402","4080019310","4080019309",2.00000000,"106","000","1131",지방도1131호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,3394.65427752000,
"4080018401","4080008000","4080008001",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1065.79017751000,
"4080018301","4080008001","4080008000",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1071.63292680000,
"4080017402","4080008600","4080008601",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,77.65136711640,산동로/&제2효례교
"4080017302","4080008601","4080008600",1.00000000,"106","003","1136",지방도1136호선,"0","0","000",50.00000000,"0",32400.00000000,0.00000000,84.65353090690,산동로/&제2효례교
"4080018402","4080008001","4080010500",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,147.46137122300,
"4080018302","4080010500","4080008001",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,153.38355607400,
"4080037903","4080021000","4080015203",1.00000000,"106","000","1118",지방도1118호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,6818.44871011000,
"4080010003","4080004700","4080004602",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1148.96021080000,
"4080009903","4080004602","4080004700",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1147.01241559000,
"4080015801","4080007800","4080007300",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,219.05317747600,
"4080015701","4080007300","4080007800",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",30.00000000,"0",0.00000000,0.00000000,227.47641153100,
"4080008801","4080004001","4080004000",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,370.30839144200,
"4080008701","4080004000","4080004001",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,366.11217945900,
"4080007501","4080003500","4080003700",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,460.98411722700,
"4080007601","4080003700","4080003500",2.00000000,"106","000","1132",지방도1132호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,458.23855022700,
"4080017201","4080007801","4080007800",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,183.96082679300,
"4080017101","4080007800","4080007801",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,174.59502812400,
"4080017202","4080008500","4080007801",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,520.61277875400,
"4080017102","4080007801","4080008500",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,521.61839417500,
"4080019001","4080009200","4080008800",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,121.91965092300,
"4080018901","4080008800","4080009200",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,127.12154010000,
"4080010001","4080004601","4080004600",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,521.17194310000,
"4080009901","4080004600","4080004601",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,523.17849024600,
"4080021401","4080011100","4080009500",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1511.16444779000,
"4080021301","4080009500","4080011100",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1516.95671294000,
"4080024601","4080011101","4080011100",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,351.65436907200,
"4080024501","4080011100","4080011101",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,349.86629391000,
"4080024602","4080012700","4080011101",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1766.14362420000,
"4080024502","4080011101","4080012700",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,1769.03886414000,
"4080029203","4080013503","4080013502",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,801.55516436100,
"4080029103","4080013502","4080013503",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",50.00000000,"0",0.00000000,0.00000000,792.57963976100,
"4080029204","4080013200","4080013503",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,464.09494961100,
"4080029104","4080013503","4080013200",1.00000000,"106","000","1136",지방도1136호선,"0","0","000",60.00000000,"0",0.00000000,0.00000000,465.31641243800,
"4080012402","4080005502","4080005501",1.00000000,"107","000","-",태위로,"0","0","000",30.00000000,"0",0.00000000,0.00000000,356.37983135600,
"4080014601","4080006501","4080006500",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1479.90836222000,
"4080014501","4080006500","4080006501",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,1479.04756831000,
"4080014602","4080006502","4080006501",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,220.38765096100,
"4080014502","4080006501","4080006502",1.00000000,"107","000","-",태위로,"0","0","000",50.00000000,"0",0.00000000,0.00000000,221.09896426000,
"4080023301","4080006901","4080006900",1.00000000,"107","000","-",남조로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,229.47830457400,
"4080023401","4080006900","4080006901",1.00000000,"107","000","-",남조로,"0","0","000",60.00000000,"0",0.00000000,0.00000000,224.89311079300,
"4080023303","4080006903","4080006902",2.00000000,"106","003","1118",지방도1118호선,"0","0","000",50.00000000,"0",43200.00000000,0.00000000,48.03112101960,진은교
"4080023403","4080006902","4080006903",2.00000000,"106","003","1118",지방도1118호선,"0","0","000",50.00000000,"0",43200.00000000,0.00000000,50.94915775600,진은교
"4080023304","4080006904","4080006903",2.00000000,"106","000","1118",지방도1118호선,"0","0","000",70.00000000,"0",0.00000000,0.00000000,1731.26029226000,
