LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK
"4060507200","4060153300","4060152800","1","107","000","-",번영로,"0","0","000","50","0","0","0",324.88130000000,
"4060507300","4060178600","4060179700","1","107","000","-",환해장성로729번길,"0","0","000","50","0","0","0",390.04170000000,
"4060507400","4060179700","4060178600","1","107","000","-",환해장성로729번길,"0","0","000","50","0","0","0",386.81320000000,
"4060507500","4060178600","4060179400","2","106","000","1132",일주동로,"0","0","000","70","0","0","0",771.60220000000,
"4060507600","4060179400","4060178600","2","106","000","1132",일주동로,"0","0","000","70","0","0","0",771.02610000000,
"4060507700","4060153300","4060153200","2","105","000","97",번영로,"0","0","000","70","0","0","0",85.86500000000,
"4060507800","4060153200","4060153300","2","105","000","97",번영로,"0","0","000","70","0","0","0",85.94040000000,
"4060507900","4060176500","4060179100","1","107","000","-",난고로,"0","0","000","50","0","0","0",1938.96370000000,
"4060509800","4060184200","4060184400","1","107","000","-",섭지코지로,"0","0","000","50","0","0","0",267.86290000000,
"4060508700","4060172700","4060173900","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",1251.70220000000,
"4060508800","4060173900","4060172700","1","106","000","1119",서성일로,"0","0","000","60","0","0","0",1255.17190000000,
"4060508900","4060172700","4060172600","1","107","000","-",서성일로747번길,"0","0","000","50","0","0","0",791.13170000000,
"4060509000","4060172600","4060172700","1","107","000","-",서성일로747번길,"0","0","000","50","0","0","0",786.63830000000,
"4060509100","4060165200","4060172600","1","107","000","-",금백조로,"0","0","000","60","0","0","0",3636.57420000000,
"4060509200","4060172600","4060165200","1","107","000","-",금백조로,"0","0","000","60","0","0","0",3630.50490000000,
"4060509300","4060165200","4060158500","1","107","000","-",금백조로,"0","0","000","60","0","0","0",2921.26100000000,
"4060509400","4060158500","4060165200","1","107","000","-",금백조로,"0","0","000","60","0","0","0",2927.59560000000,
"4060509500","4060179100","4060180100","1","107","000","-",난고로,"0","0","000","50","0","0","0",448.18090000000,
"4060509600","4060180100","4060179100","1","107","000","-",난고로,"0","0","000","50","0","0","0",458.69550000000,
"4060509700","4060184400","4060184200","1","107","000","-",섭지코지로,"0","0","000","50","0","0","0",264.34390000000,
"4060518000","4060174300","4060174500","1","106","000","1136",중산간동로,"0","0","000","50","0","0","0",162.84100000000,
"4060510100","4060180100","4060181100","2","106","000","1132",일주동로,"0","0","000","60","0","0","0",981.06170000000,
"4060510200","4060181100","4060180100","2","106","000","1132",일주동로,"0","0","000","60","0","0","0",984.70770000000,
"4060510300","4060183100","4060183400","1","107","000","-",신고로,"0","0","000","50","0","0","0",108.07820000000,
"4060510400","4060183400","4060183100","1","107","000","-",신고로,"0","0","000","50","0","0","0",107.19930000000,
"4060510500","4060184200","4060183700","1","107","000","-",섭지코지로,"0","0","000","50","0","0","0",497.26380000000,
"4060510600","4060183700","4060184200","1","107","000","-",섭지코지로,"0","0","000","50","0","0","0",483.36620000000,
"4060510700","4060183400","4060183300","1","107","000","-",신고로,"0","0","000","50","0","0","0",218.45380000000,
"4060510800","4060183300","4060183400","1","107","000","-",신고로,"0","0","000","50","0","0","0",213.43390000000,
"4060510900","4060173900","4060174900","2","106","000","1119",서성일로,"0","0","000","60","0","0","0",436.61680000000,
"4060511000","4060174900","4060173900","2","106","000","1119",서성일로,"0","0","000","60","0","0","0",437.64640000000,
"4060511100","4060183300","4060183700","1","107","000","-",섭지코지로,"0","0","000","50","0","0","0",245.12950000000,
"4060511200","4060183700","4060183300","1","107","000","-",섭지코지로,"0","0","000","50","0","0","0",244.82500000000,
"4060511300","4060183300","4060181800","1","107","000","-",신고로,"0","0","000","50","0","0","0",772.44800000000,
"4060511400","4060181800","4060183300","1","107","000","-",신고로,"0","0","000","50","0","0","0",745.25630000000,
"4060511500","4060173900","4060172800","1","107","000","-",금백조로,"0","0","000","50","0","0","0",993.63750000000,
